aootype,word,aookey,aooname,subsidiary_count,charity_count,income,expend
D,objects,127.0,MARSHALL ISLANDS,44,29,977528.5671232876,514533.74520547944
D,prevention,127.0,MARSHALL ISLANDS,8,7,,
D,promote,127.0,MARSHALL ISLANDS,38,28,312469.2904109589,233675.95068493154
D,provide,127.0,MARSHALL ISLANDS,9,7,384736.53698630136,216035.11232876714
D,public,127.0,MARSHALL ISLANDS,70,40,1006339.8547945205,549965.3232876712
D,relief,127.0,MARSHALL ISLANDS,31,22,653835.0575342465,267212.3178082192
D,relieve,127.0,MARSHALL ISLANDS,20,13,120723.00273972603,104937.37260273974
D,advance,129.0,MAURITANIA,43,35,352469.2904109589,258276.95068493154
D,advancement,129.0,MAURITANIA,30,23,697692.109589041,272596.8438356164
D,benefit,129.0,MAURITANIA,60,51,3660339.8547945204,5719965.3232876705
D,charitys,129.0,MAURITANIA,8,8,202935.0,117908.0
D,object,129.0,MAURITANIA,10,10,,
D,objects,129.0,MAURITANIA,55,38,977528.5671232876,514533.74520547944
D,prevention,129.0,MAURITANIA,21,19,11897.65479452055,4534.27397260274
D,promote,129.0,MAURITANIA,54,38,2966469.290410959,5403675.950684931
D,provide,129.0,MAURITANIA,15,11,384736.53698630136,216035.11232876714
D,public,129.0,MAURITANIA,89,53,3660339.8547945204,5719965.3232876705
D,relief,129.0,MAURITANIA,54,36,665732.712328767,271746.5917808219
D,relieve,129.0,MAURITANIA,32,21,120723.00273972603,104937.37260273974
D,advance,130.0,MAURITIUS,53,43,369669.2904109589,274835.95068493154
D,advancement,130.0,MAURITIUS,41,31,697692.109589041,272596.8438356164
D,benefit,130.0,MAURITIUS,84,72,13342785.980821917,14358507.556164386
D,charitys,130.0,MAURITIUS,8,8,202935.0,117908.0
D,object,130.0,MAURITIUS,9,9,,
D,objects,130.0,MAURITIUS,65,44,977528.5671232876,514533.74520547944
D,prevention,130.0,MAURITIUS,23,20,29097.65479452055,21093.27397260274
D,promote,130.0,MAURITIUS,57,42,3301513.093150685,5719917.646575342
D,provide,130.0,MAURITIUS,21,17,131830313.21643835,129008601.29041097
D,public,130.0,MAURITIUS,108,69,4684365.849315068,6707312.3232876705
D,relief,130.0,MAURITIUS,60,39,4417265.556164384,6848737.42739726
D,relieve,130.0,MAURITIUS,35,23,120723.00273972603,104937.37260273974
D,advance,132.0,MEXICO,61,52,20024425.454794522,19253093.389041096
D,advancement,132.0,MEXICO,40,34,697692.109589041,272596.8438356164
D,benefit,132.0,MEXICO,85,71,1324183.6575342466,849648.0191780821
D,charitys,132.0,MEXICO,7,7,202935.0,117908.0
D,object,132.0,MEXICO,12,12,,
D,objects,132.0,MEXICO,78,50,977528.5671232876,514533.74520547944
D,prevention,132.0,MEXICO,19,17,34961950.68493151,30937008.219178084
D,promote,132.0,MEXICO,67,52,630313.0931506848,533358.6465753425
D,provide,132.0,MEXICO,15,12,42678396.8109589,39657013.19452055
D,public,132.0,MEXICO,138,78,20678296.019178085,19544781.761643834
D,relief,132.0,MEXICO,55,41,660835.0575342465,274172.3178082192
D,relieve,132.0,MEXICO,31,23,120723.00273972603,104937.37260273974
D,advance,133.0,MICRONESIA,33,27,352469.2904109589,258276.95068493154
D,advancement,133.0,MICRONESIA,19,18,697692.109589041,272596.8438356164
D,benefit,133.0,MICRONESIA,50,42,1006339.8547945205,549965.3232876712
D,charitys,133.0,MICRONESIA,5,5,202935.0,117908.0
D,object,133.0,MICRONESIA,8,8,,
D,objects,133.0,MICRONESIA,46,30,977528.5671232876,514533.74520547944
D,prevention,133.0,MICRONESIA,8,7,,
D,promote,133.0,MICRONESIA,37,27,312469.2904109589,233675.95068493154
D,provide,133.0,MICRONESIA,10,8,18530736.536986303,17081035.112328768
D,public,133.0,MICRONESIA,69,41,1006339.8547945205,549965.3232876712
D,relief,133.0,MICRONESIA,36,24,653835.0575342465,267212.3178082192
D,relieve,133.0,MICRONESIA,20,13,120723.00273972603,104937.37260273974
D,advance,134.0,MOLDOVA,51,43,271746.2876712329,177940.5780821918
D,advancement,134.0,MOLDOVA,32,28,697692.109589041,272596.8438356164
D,benefit,134.0,MOLDOVA,63,55,925616.8520547946,469628.9506849315
D,charitys,134.0,MOLDOVA,6,6,202935.0,117908.0
D,object,134.0,MOLDOVA,11,11,,
D,objects,134.0,MOLDOVA,54,38,896805.5643835616,434197.3726027397
D,prevention,134.0,MOLDOVA,16,13,,
D,promote,134.0,MOLDOVA,47,37,231746.2876712329,153339.5780821918
D,provide,134.0,MOLDOVA,11,9,18530736.536986303,17081035.112328768
D,public,134.0,MOLDOVA,96,63,925616.8520547946,469628.9506849315
D,relief,134.0,MOLDOVA,54,38,653835.0575342465,267212.3178082192
D,relieve,134.0,MOLDOVA,30,20,40000.0,24601.0
D,advance,135.0,MONACO,45,38,352469.2904109589,258276.95068493154
D,advancement,135.0,MONACO,24,20,697692.109589041,272596.8438356164
D,benefit,135.0,MONACO,63,52,1006339.8547945205,549965.3232876712
D,charitys,135.0,MONACO,6,6,202935.0,117908.0
D,object,135.0,MONACO,9,9,,
D,objects,135.0,MONACO,47,32,977528.5671232876,514533.74520547944
D,prevention,135.0,MONACO,9,8,,
D,promote,135.0,MONACO,46,36,312469.2904109589,233675.95068493154
D,provide,135.0,MONACO,10,8,384736.53698630136,216035.11232876714
D,public,135.0,MONACO,92,54,1006339.8547945205,549965.3232876712
D,relief,135.0,MONACO,33,25,653835.0575342465,267212.3178082192
D,relieve,135.0,MONACO,21,13,120723.00273972603,104937.37260273974
D,advance,136.0,MONGOLIA,40,34,352469.2904109589,258276.95068493154
D,advancement,136.0,MONGOLIA,28,23,697692.109589041,272596.8438356164
D,benefit,136.0,MONGOLIA,63,52,275352641.2246575,259538458.4739726
D,charitys,136.0,MONGOLIA,5,5,202935.0,117908.0
D,object,136.0,MONGOLIA,9,9,274346301.36986303,258988493.15068492
D,objects,136.0,MONGOLIA,51,35,977528.5671232876,514533.74520547944
D,prevention,136.0,MONGOLIA,14,13,,
D,promote,136.0,MONGOLIA,47,34,312469.2904109589,233675.95068493154
D,provide,136.0,MONGOLIA,16,13,348274846.1260274,328939281.68767124
D,public,136.0,MONGOLIA,88,52,1006339.8547945205,549965.3232876712
D,relief,136.0,MONGOLIA,53,39,275000136.42739725,259255705.46849313
D,relieve,136.0,MONGOLIA,26,18,274467024.37260276,259093430.52328765
D,advance,138.0,MOROCCO,56,47,352469.2904109589,258276.95068493154
D,advancement,138.0,MOROCCO,38,30,697692.109589041,272596.8438356164
D,benefit,138.0,MOROCCO,82,67,1006339.8547945205,549965.3232876712
D,charitys,138.0,MOROCCO,6,6,202935.0,117908.0
D,object,138.0,MOROCCO,11,11,,
D,objects,138.0,MOROCCO,64,42,977528.5671232876,514533.74520547944
D,prevention,138.0,MOROCCO,21,20,34973848.33972603,30941542.49315069
D,promote,138.0,MOROCCO,60,45,312469.2904109589,233675.95068493154
D,provide,138.0,MOROCCO,25,19,22200968.482191782,20442484.361643836
D,public,138.0,MOROCCO,125,70,1006339.8547945205,549965.3232876712
D,relief,138.0,MOROCCO,61,46,665732.712328767,271746.5917808219
D,relieve,138.0,MOROCCO,33,22,120723.00273972603,104937.37260273974
D,advance,139.0,MOZAMBIQUE,84,70,352469.2904109589,258276.95068493154
D,advancement,139.0,MOZAMBIQUE,56,46,697692.109589041,272596.8438356164
D,benefit,139.0,MOZAMBIQUE,105,88,14971090.364383562,18459185.465753425
D,charitys,139.0,MOZAMBIQUE,12,11,202935.0,117908.0
D,object,139.0,MOZAMBIQUE,17,17,,
D,objects,139.0,MOZAMBIQUE,84,58,977528.5671232876,514533.74520547944
D,prevention,139.0,MOZAMBIQUE,25,21,11897.65479452055,4534.27397260274
D,promote,139.0,MOZAMBIQUE,80,56,2966469.290410959,5403675.950684931
D,provide,139.0,MOZAMBIQUE,26,21,85239295.26575343,82690008.67945206
D,public,139.0,MOZAMBIQUE,142,89,3660339.8547945204,5719965.3232876705
D,relief,139.0,MOZAMBIQUE,94,68,3393239.5616438356,5861390.42739726
D,relieve,139.0,MOZAMBIQUE,51,36,120723.00273972603,104937.37260273974
D,advance,140.0,BURMA,64,54,281226.2876712329,186705.5780821918
D,advancement,140.0,BURMA,47,41,4676633.95890411,4316220.652054794
D,benefit,140.0,BURMA,113,85,294449644.2054794,273383037.91780823
D,charitys,140.0,BURMA,9,9,202935.0,117908.0
D,object,140.0,BURMA,18,18,274346301.36986303,258988493.15068492
D,objects,140.0,BURMA,67,47,906285.5643835616,442962.3726027397
D,prevention,140.0,BURMA,25,24,11897.65479452055,4534.27397260274
D,promote,140.0,BURMA,52,41,231746.2876712329,153339.5780821918
D,provide,140.0,BURMA,24,18,309095620.3616438,290614471.6273973
D,public,140.0,BURMA,118,77,935096.8520547946,478393.9506849315
D,relief,140.0,BURMA,105,68,278977140.9315068,263294157.5506849
D,relieve,140.0,BURMA,42,32,274386301.36986303,259013094.15068492
D,advance,141.0,NAMIBIA,57,47,352469.2904109589,258276.95068493154
D,advancement,141.0,NAMIBIA,48,38,4662798.95890411,4306514.652054794
D,benefit,141.0,NAMIBIA,107,78,16972849.02739726,18076183.668493148
D,charitys,141.0,NAMIBIA,9,9,202935.0,117908.0
D,object,141.0,NAMIBIA,11,11,,
D,objects,141.0,NAMIBIA,73,51,977528.5671232876,514533.74520547944
D,prevention,141.0,NAMIBIA,19,18,11897.65479452055,4534.27397260274
D,promote,141.0,NAMIBIA,65,48,2966469.290410959,5403675.950684931
D,provide,141.0,NAMIBIA,28,21,85298216.39452055,83906587.430137
D,public,141.0,NAMIBIA,127,75,4667165.849315068,6690753.3232876705
D,relief,141.0,NAMIBIA,72,51,8365172.405479453,10866096.23561644
D,relieve,141.0,NAMIBIA,37,25,120723.00273972603,104937.37260273974
D,advance,142.0,NAURU,35,28,352469.2904109589,258276.95068493154
D,advancement,142.0,NAURU,16,15,697692.109589041,272596.8438356164
D,benefit,142.0,NAURU,52,42,3733846.704109589,6139609.158904109
D,charitys,142.0,NAURU,6,6,202935.0,117908.0
D,object,142.0,NAURU,7,7,,
D,objects,142.0,NAURU,44,29,977528.5671232876,514533.74520547944
D,prevention,142.0,NAURU,9,8,,
D,promote,142.0,NAURU,39,29,312469.2904109589,233675.95068493154
D,provide,142.0,NAURU,12,10,3112243.38630137,5805678.9479452055
D,public,142.0,NAURU,68,40,1006339.8547945205,549965.3232876712
D,relief,142.0,NAURU,34,23,3381341.906849315,5856856.153424658
D,relieve,142.0,NAURU,22,14,120723.00273972603,104937.37260273974
D,advance,143.0,NEPAL,93,82,352469.2904109589,258276.95068493154
D,advancement,143.0,NEPAL,89,78,728909.9041095889,287412.7205479452
D,benefit,143.0,NEPAL,173,135,345798236.92602736,328521020.5205479
D,charitys,143.0,NEPAL,17,16,213887.0,132014.0
D,object,143.0,NEPAL,22,22,274346301.36986303,258988493.15068492
D,objects,143.0,NEPAL,111,80,988480.5671232876,528639.7452054794
D,prevention,143.0,NEPAL,50,47,35003461.33972603,30955809.49315069
D,promote,143.0,NEPAL,90,69,8514935.043835618,6810676.26849315
D,provide,143.0,NEPAL,58,34,368730787.48493147,346027307.56164384
D,public,143.0,NEPAL,210,134,9197141.210958904,7100825.035616438
D,relief,143.0,NEPAL,189,135,328756994.75342464,314598138.12876713
D,relieve,143.0,NEPAL,77,63,274477976.37260276,259107536.52328765
D,advance,144.0,NETHERLANDS,103,91,4970350.802739725,4482769.202739726
D,advancement,144.0,NETHERLANDS,69,54,8007853.249315069,8428339.956164384
D,benefit,144.0,NETHERLANDS,141,115,1324183.6575342466,849648.0191780821
D,charitys,144.0,NETHERLANDS,10,9,202935.0,117908.0
D,object,144.0,NETHERLANDS,22,21,,
D,objects,144.0,NETHERLANDS,87,63,977528.5671232876,514533.74520547944
D,prevention,144.0,NETHERLANDS,22,19,34961950.68493151,30937008.219178084
D,promote,144.0,NETHERLANDS,94,74,5597235.002739726,5078197.471232876
D,provide,144.0,NETHERLANDS,41,29,154918720.2739726,148938839.39726028
D,public,144.0,NETHERLANDS,211,131,1355380.2520547947,870311.8958904109
D,relief,144.0,NETHERLANDS,76,55,653835.0575342465,267212.3178082192
D,relieve,144.0,NETHERLANDS,40,30,120723.00273972603,104937.37260273974
D,advance,147.0,NEW ZEALAND,75,65,35033924.06027397,33934636.65753424
D,advancement,147.0,NEW ZEALAND,58,47,18344853.24931507,18827339.956164382
D,benefit,147.0,NEW ZEALAND,135,99,36794066.402739726,36595391.665753424
D,charitys,147.0,NEW ZEALAND,11,11,202935.0,117908.0
D,object,147.0,NEW ZEALAND,19,18,407917.34794520546,413000.38356164383
D,objects,147.0,NEW ZEALAND,86,59,5188673.62739726,5916205.484931506
D,prevention,147.0,NEW ZEALAND,19,17,,
D,promote,147.0,NEW ZEALAND,71,56,15585194.605479453,15156850.89863014
D,provide,147.0,NEW ZEALAND,45,29,177313560.37534243,171576506.33972603
D,public,147.0,NEW ZEALAND,159,97,32031188.10684932,30920387.778082192
D,relief,147.0,NEW ZEALAND,69,48,12735126.084931506,15701041.024657538
D,relieve,147.0,NEW ZEALAND,31,23,120723.00273972603,104937.37260273974
D,advance,148.0,NICARAGUA,39,33,352469.2904109589,258276.95068493154
D,advancement,148.0,NICARAGUA,25,23,697692.109589041,272596.8438356164
D,benefit,148.0,NICARAGUA,63,54,1006339.8547945205,549965.3232876712
D,charitys,148.0,NICARAGUA,5,5,202935.0,117908.0
D,object,148.0,NICARAGUA,10,10,,
D,objects,148.0,NICARAGUA,63,41,977528.5671232876,514533.74520547944
D,prevention,148.0,NICARAGUA,14,13,,
D,promote,148.0,NICARAGUA,52,39,312469.2904109589,233675.95068493154
D,provide,148.0,NICARAGUA,12,10,18530736.536986303,17081035.112328768
D,public,148.0,NICARAGUA,101,57,1006339.8547945205,549965.3232876712
D,relief,148.0,NICARAGUA,48,32,653835.0575342465,267212.3178082192
D,relieve,148.0,NICARAGUA,27,19,120723.00273972603,104937.37260273974
D,advance,149.0,NIGER,49,42,352469.2904109589,258276.95068493154
D,advancement,149.0,NIGER,40,31,697692.109589041,272596.8438356164
D,benefit,149.0,NIGER,71,61,3660339.8547945204,5719965.3232876705
D,charitys,149.0,NIGER,7,7,202935.0,117908.0
D,object,149.0,NIGER,11,11,,
D,objects,149.0,NIGER,61,43,977528.5671232876,514533.74520547944
D,prevention,149.0,NIGER,28,23,11897.65479452055,4534.27397260274
D,promote,149.0,NIGER,58,41,2966469.290410959,5403675.950684931
D,provide,149.0,NIGER,17,13,73928544.75616439,69950788.5369863
D,public,149.0,NIGER,100,63,3660339.8547945204,5719965.3232876705
D,relief,149.0,NIGER,79,52,665732.712328767,271746.5917808219
D,relieve,149.0,NIGER,46,33,120723.00273972603,104937.37260273974
D,advance,150.0,NIGERIA,182,153,352469.2904109589,258276.95068493154
D,advancement,150.0,NIGERIA,128,104,3404424.736986301,4215944.704109589
D,benefit,150.0,NIGERIA,212,161,28287792.73972603,27397701.830136985
D,charitys,150.0,NIGERIA,20,20,202935.0,117908.0
D,object,150.0,NIGERIA,42,41,3072.9287671232873,1189.0849315068492
D,objects,150.0,NIGERIA,130,87,977528.5671232876,514533.74520547944
D,prevention,150.0,NIGERIA,48,42,14970.583561643836,5723.358904109589
D,promote,150.0,NIGERIA,124,93,11443896.65479452,12239402.482191782
D,provide,150.0,NIGERIA,80,46,90937400.13150686,89951032.8109589
D,public,150.0,NIGERIA,260,159,12829822.339726027,13227986.24383562
D,relief,150.0,NIGERIA,197,154,9652881.34520548,11312429.517808221
D,relieve,150.0,NIGERIA,100,80,120723.00273972603,104937.37260273974
D,advance,152.0,NORTH KOREA,34,28,271746.2876712329,177940.5780821918
D,advancement,152.0,NORTH KOREA,21,17,697692.109589041,272596.8438356164
D,benefit,152.0,NORTH KOREA,50,42,275271918.22191775,259458122.10136986
D,charitys,152.0,NORTH KOREA,5,5,202935.0,117908.0
D,object,152.0,NORTH KOREA,10,10,274346301.36986303,258988493.15068492
D,objects,152.0,NORTH KOREA,42,29,896805.5643835616,434197.3726027397
D,prevention,152.0,NORTH KOREA,11,10,,
D,promote,152.0,NORTH KOREA,35,27,231746.2876712329,153339.5780821918
D,provide,152.0,NORTH KOREA,12,9,274731037.9068493,259204528.2630137
D,public,152.0,NORTH KOREA,68,42,925616.8520547946,469628.9506849315
D,relief,152.0,NORTH KOREA,37,28,275000136.42739725,259255705.46849313
D,relieve,152.0,NORTH KOREA,21,15,274386301.36986303,259013094.15068492
D,advance,154.0,NORWAY,78,69,20024425.454794522,19253093.389041096
D,advancement,154.0,NORWAY,42,36,3389971.736986301,4203847.704109589
D,benefit,154.0,NORWAY,95,83,1324183.6575342466,849648.0191780821
D,charitys,154.0,NORWAY,7,7,202935.0,117908.0
D,object,154.0,NORWAY,16,15,,
D,objects,154.0,NORWAY,69,47,977528.5671232876,514533.74520547944
D,prevention,154.0,NORWAY,17,15,,
D,promote,154.0,NORWAY,69,57,1477332.4904109589,1420353.2191780824
D,provide,154.0,NORWAY,25,16,130771060.0,126362861.3150685
D,public,154.0,NORWAY,147,94,21027336.41643836,19865128.334246576
D,relief,154.0,NORWAY,50,36,653835.0575342465,267212.3178082192
D,relieve,154.0,NORWAY,25,17,120723.00273972603,104937.37260273974
D,advance,155.0,OMAN,41,33,357469.2904109589,258450.95068493154
D,advancement,155.0,OMAN,24,20,697692.109589041,272596.8438356164
D,benefit,155.0,OMAN,59,51,1011339.8547945205,550139.3232876712
D,charitys,155.0,OMAN,5,5,202935.0,117908.0
D,object,155.0,OMAN,8,7,,
D,objects,155.0,OMAN,50,34,977528.5671232876,514533.74520547944
D,prevention,155.0,OMAN,12,11,,
D,promote,155.0,OMAN,47,34,317469.2904109589,233849.95068493154
D,provide,155.0,OMAN,13,11,384736.53698630136,216035.11232876714
D,public,155.0,OMAN,92,52,1011339.8547945205,550139.3232876712
D,relief,155.0,OMAN,35,26,653835.0575342465,267212.3178082192
D,relieve,155.0,OMAN,23,15,120723.00273972603,104937.37260273974
D,advance,156.0,PAKISTAN,170,131,4989186.802739725,4524012.202739726
D,advancement,156.0,PAKISTAN,129,97,11999627.098630138,12474242.764383564
D,benefit,156.0,PAKISTAN,239,165,304243167.61917806,285502800.6931507
D,charitys,156.0,PAKISTAN,18,17,464911.5890410959,327356.9890410959
D,object,156.0,PAKISTAN,31,30,274346301.36986303,258988493.15068492
D,objects,156.0,PAKISTAN,139,99,1239505.1561643835,723982.7342465754
D,prevention,156.0,PAKISTAN,79,71,287307.24383561645,210374.26301369863
D,promote,156.0,PAKISTAN,114,85,13664526.756164383,11499573.723287672
D,provide,156.0,PAKISTAN,92,57,369248808.3506849,352973443.76986295
D,public,156.0,PAKISTAN,254,165,10473788.999999998,8310674.147945205
D,relief,156.0,PAKISTAN,258,177,282988095.3643835,270065459.3753425
D,relieve,156.0,PAKISTAN,122,100,274485860.37260276,259134673.52328765
D,advance,157.0,PALAU,33,27,352469.2904109589,258276.95068493154
D,advancement,157.0,PALAU,16,15,697692.109589041,272596.8438356164
D,benefit,157.0,PALAU,46,39,1006339.8547945205,549965.3232876712
D,charitys,157.0,PALAU,5,5,202935.0,117908.0
D,object,157.0,PALAU,7,7,,
D,objects,157.0,PALAU,44,29,977528.5671232876,514533.74520547944
D,prevention,157.0,PALAU,8,7,,
D,promote,157.0,PALAU,37,27,312469.2904109589,233675.95068493154
D,provide,157.0,PALAU,9,7,384736.53698630136,216035.11232876714
D,public,157.0,PALAU,67,39,1006339.8547945205,549965.3232876712
D,relief,157.0,PALAU,31,22,653835.0575342465,267212.3178082192
D,relieve,157.0,PALAU,20,13,120723.00273972603,104937.37260273974
D,advance,159.0,PANAMA,43,36,352469.2904109589,258276.95068493154
D,advancement,159.0,PANAMA,22,20,697692.109589041,272596.8438356164
D,benefit,159.0,PANAMA,60,51,1006339.8547945205,549965.3232876712
D,charitys,159.0,PANAMA,5,5,202935.0,117908.0
D,object,159.0,PANAMA,8,8,,
D,objects,159.0,PANAMA,56,36,977528.5671232876,514533.74520547944
D,prevention,159.0,PANAMA,10,9,,
D,promote,159.0,PANAMA,49,37,312469.2904109589,233675.95068493154
D,provide,159.0,PANAMA,12,10,73928544.75616439,69950788.5369863
D,public,159.0,PANAMA,96,52,1006339.8547945205,549965.3232876712
D,relief,159.0,PANAMA,38,27,653835.0575342465,267212.3178082192
D,relieve,159.0,PANAMA,23,15,120723.00273972603,104937.37260273974
D,advance,160.0,PAPUA NEW GUINEA,38,31,352469.2904109589,258276.95068493154
D,advancement,160.0,PAPUA NEW GUINEA,26,25,697692.109589041,272596.8438356164
D,benefit,160.0,PAPUA NEW GUINEA,64,51,3733846.704109589,6139609.158904109
D,charitys,160.0,PAPUA NEW GUINEA,6,6,202935.0,117908.0
D,object,160.0,PAPUA NEW GUINEA,8,8,,
D,objects,160.0,PAPUA NEW GUINEA,53,36,977528.5671232876,514533.74520547944
D,prevention,160.0,PAPUA NEW GUINEA,10,9,,
D,promote,160.0,PAPUA NEW GUINEA,43,32,312469.2904109589,233675.95068493154
D,provide,160.0,PAPUA NEW GUINEA,16,14,77662877.60000001,76511220.37260275
D,public,160.0,PAPUA NEW GUINEA,78,48,2013165.8493150682,1520753.3232876714
D,relief,160.0,PAPUA NEW GUINEA,45,32,4388167.901369863,6827644.153424658
D,relieve,160.0,PAPUA NEW GUINEA,26,18,120723.00273972603,104937.37260273974
D,advance,161.0,PARAGUAY,40,32,352469.2904109589,258276.95068493154
D,advancement,161.0,PARAGUAY,24,21,697692.109589041,272596.8438356164
D,benefit,161.0,PARAGUAY,73,53,17749167.076712333,14235585.465753427
D,charitys,161.0,PARAGUAY,5,5,202935.0,117908.0
D,object,161.0,PARAGUAY,8,8,,
D,objects,161.0,PARAGUAY,56,36,977528.5671232876,514533.74520547944
D,prevention,161.0,PARAGUAY,12,11,,
D,promote,161.0,PARAGUAY,51,37,8472052.852054795,6769719.78630137
D,provide,161.0,PARAGUAY,30,12,35273563.75890411,30766655.254794523
D,public,161.0,PARAGUAY,99,52,9165923.416438356,7086009.158904109
D,relief,161.0,PARAGUAY,36,26,653835.0575342465,267212.3178082192
